produksi_ton,solar_liter,listrik_kWh,jam_operasi,alat_berat,emisi_CO2e
,5349.0,26044.0,274.0,18.0,21527.0
20848.0,9582.0,29923.0,502.0,26.0,33754.0
14107.0,4986.0,19384.0,431.0,17.0,20973.0
11529.0,3273.0,19526.0,324.0,14.0,17363.0
12467.0,6632.0,17780.0,422.0,,22081.0
21364.0,,41793.0,485.0,26.0,33352.0
17681.0,6477.0,29644.0,538.0,22.0,26638.0
13072.0,4452.0,21070.0,420.0,16.0,19880.0
13818.0,6803.0,21729.0,485.0,17.0,23233.0
7164.0,4209.0,13461.0,303.0,8.0,13032.0
16942.0,6941.0,30713.0,397.0,21.0,26157.0
6201.0,2657.0,11537.0,373.0,7.0,10100.0
18759.0,10452.0,34780.0,427.0,,32988.0
15643.0,4207.0,27819.0,529.0,19.0,22352.0
26935.0,17418.0,40134.0,420.0,33.0,50318.0
9499.0,6596.0,15017.0,325.0,11.0,18708.0
14487.0,2897.0,24361.0,299.0,18.0,18414.0
,10562.0,,532.0,29.0,38577.0
20957.0,7924.0,29242.0,441.0,26.0,31874.0
11519.0,,19286.0,436.0,14.0,18575.0
16120.0,6579.0,29491.0,373.0,20.0,26061.0
15010.0,7973.0,25652.0,421.0,18.0,26124.0
16410.0,7200.0,34825.0,321.0,20.0,25522.0
11507.0,,19647.0,431.0,14.0,17357.0
14553.0,6298.0,25172.0,306.0,18.0,22855.0
7010.0,3515.0,14331.0,371.0,8.0,12738.0
15676.0,5198.0,36731.0,349.0,19.0,23082.0
17250.0,,,200.0,21.0,24446.0
13863.0,9001.0,24385.0,372.0,17.0,25286.0
6925.0,2671.0,12362.0,328.0,8.0,11203.0
19943.0,,36176.0,383.0,24.0,32012.0
16823.0,6901.0,31023.0,400.0,21.0,27324.0
11370.0,5740.0,17576.0,541.0,14.0,20026.0
13597.0,8529.0,28295.0,424.0,16.0,25072.0
7497.0,3808.0,13959.0,,9.0,
9873.0,2944.0,17638.0,440.0,12.0,14767.0
12311.0,3836.0,17465.0,470.0,15.0,18652.0
21142.0,8670.0,38451.0,436.0,26.0,32878.0
11802.0,4995.0,14541.0,423.0,14.0,18936.0
18201.0,5056.0,29586.0,457.0,22.0,25338.0
12308.0,6547.0,20076.0,,,
16240.0,5544.0,30630.0,567.0,20.0,25303.0
14293.0,8566.0,33788.0,527.0,17.0,26507.0
19365.0,12240.0,38180.0,417.0,24.0,35482.0
12326.0,5241.0,27543.0,287.0,15.0,20099.0
7137.0,3525.0,14229.0,497.0,8.0,12603.0
8090.0,2644.0,17293.0,344.0,10.0,11793.0
,6323.0,29089.0,443.0,15.0,21953.0
8755.0,,13836.0,297.0,10.0,13813.0
17051.0,,26614.0,,21.0,
12671.0,5335.0,25350.0,285.0,,
26873.0,10841.0,48342.0,406.0,33.0,41819.0
6311.0,2635.0,,230.0,7.0,10181.0
16018.0,8729.0,27638.0,,20.0,27302.0
9360.0,3477.0,15174.0,366.0,11.0,14354.0
12533.0,7814.0,28653.0,491.0,15.0,24155.0
15707.0,4987.0,23090.0,366.0,,22821.0
3373.0,2063.0,6766.0,491.0,5.0,
16184.0,5638.0,31677.0,318.0,20.0,23877.0
24515.0,11029.0,32514.0,377.0,30.0,38965.0
12733.0,5106.0,19746.0,379.0,15.0,19900.0
16299.0,6774.0,26098.0,440.0,20.0,26199.0
20125.0,10669.0,39633.0,429.0,25.0,35124.0
14180.0,8508.0,23963.0,458.0,17.0,25727.0
12095.0,6883.0,21461.0,421.0,15.0,22257.0
3621.0,1483.0,4935.0,453.0,5.0,6813.0
18205.0,8528.0,45472.0,328.0,22.0,30450.0
14434.0,5367.0,26290.0,431.0,18.0,21304.0
9937.0,3486.0,19373.0,529.0,12.0,15436.0
,5243.0,25604.0,266.0,19.0,22360.0
12082.0,4908.0,19381.0,439.0,15.0,19190.0
12358.0,5870.0,29335.0,454.0,15.0,21352.0
18031.0,4667.0,22088.0,517.0,,25001.0
8308.0,3700.0,15649.0,458.0,10.0,14417.0
20237.0,12174.0,29071.0,408.0,25.0,35657.0
8012.0,4504.0,13447.0,434.0,10.0,15137.0
11686.0,4575.0,18799.0,341.0,14.0,
24615.0,7638.0,37026.0,369.0,30.0,34701.0
20637.0,10235.0,37366.0,293.0,25.0,33772.0
15488.0,3380.0,,519.0,19.0,20387.0
10297.0,,17561.0,436.0,12.0,18669.0
12354.0,,21902.0,327.0,15.0,
15366.0,9729.0,21393.0,422.0,19.0,
15188.0,4212.0,34232.0,493.0,18.0,21544.0
14546.0,7881.0,23588.0,479.0,18.0,
14846.0,6531.0,25665.0,326.0,18.0,24460.0
13928.0,5807.0,22596.0,200.0,17.0,22373.0
,2438.0,13832.0,432.0,9.0,12217.0
12417.0,6328.0,27225.0,329.0,15.0,20922.0
19573.0,10131.0,49753.0,450.0,24.0,33871.0
8158.0,5128.0,16510.0,476.0,10.0,
,7740.0,29881.0,489.0,17.0,24471.0
10901.0,4258.0,25236.0,540.0,13.0,18189.0
15557.0,5439.0,29164.0,499.0,19.0,24132.0
13057.0,4089.0,,540.0,16.0,21059.0
22387.0,13372.0,45618.0,510.0,27.0,40505.0
17533.0,6525.0,32317.0,,,26519.0
8441.0,5048.0,16081.0,397.0,10.0,15788.0
18356.0,9224.0,23011.0,297.0,22.0,29929.0
11127.0,5374.0,21003.0,599.0,13.0,19323.0
12115.0,5080.0,16196.0,405.0,15.0,
16569.0,8551.0,21746.0,498.0,20.0,27548.0
12541.0,5624.0,23300.0,356.0,15.0,20634.0
19464.0,8040.0,28530.0,477.0,24.0,30830.0
11127.0,5782.0,20006.0,204.0,13.0,19536.0
11905.0,5186.0,21924.0,367.0,14.0,19571.0
11718.0,,21736.0,392.0,14.0,18816.0
12172.0,6207.0,18608.0,437.0,15.0,20723.0
20496.0,9092.0,42419.0,486.0,25.0,33283.0
18144.0,9052.0,32173.0,312.0,22.0,30852.0
23550.0,9529.0,45506.0,453.0,29.0,36157.0
26338.0,8668.0,37955.0,498.0,32.0,37936.0
9846.0,6139.0,17197.0,588.0,12.0,19656.0
15352.0,9283.0,32688.0,,19.0,28235.0
9119.0,4909.0,19068.0,363.0,11.0,16219.0
11112.0,4569.0,17344.0,298.0,13.0,17373.0
11850.0,4976.0,19390.0,546.0,14.0,19583.0
9714.0,5714.0,14604.0,459.0,12.0,18490.0
9741.0,4039.0,15615.0,398.0,12.0,16290.0
14279.0,,19708.0,270.0,17.0,21620.0
8916.0,5682.0,15680.0,326.0,11.0,17370.0
19211.0,8553.0,38228.0,451.0,24.0,31467.0
10411.0,6526.0,16288.0,428.0,13.0,19990.0
29048.0,9010.0,51497.0,244.0,36.0,40468.0
12743.0,,22095.0,451.0,15.0,22768.0
15360.0,10093.0,32510.0,275.0,19.0,28875.0
8523.0,3861.0,13778.0,508.0,10.0,13344.0
23530.0,9967.0,38294.0,417.0,29.0,37713.0
20598.0,6864.0,31848.0,363.0,25.0,29958.0
16485.0,9202.0,24047.0,,20.0,28721.0
8266.0,3083.0,16191.0,428.0,10.0,13131.0
16053.0,7072.0,28245.0,506.0,20.0,26484.0
9393.0,3067.0,17062.0,,11.0,13982.0
22312.0,13514.0,48693.0,411.0,27.0,40217.0
19046.0,10770.0,41894.0,377.0,23.0,33476.0
15477.0,6916.0,20215.0,421.0,19.0,24736.0
3000.0,1004.0,5983.0,536.0,5.0,5654.0
10083.0,6086.0,18832.0,360.0,12.0,19065.0
18439.0,7623.0,30636.0,452.0,23.0,29225.0
21064.0,7151.0,39987.0,330.0,26.0,31244.0
20546.0,5625.0,26342.0,235.0,25.0,28068.0
7040.0,2713.0,15761.0,417.0,,11743.0
16508.0,5027.0,32264.0,430.0,20.0,23682.0
20078.0,7784.0,30928.0,391.0,25.0,31534.0
6708.0,3518.0,10897.0,280.0,8.0,12269.0
14960.0,6171.0,19285.0,424.0,18.0,24273.0
16369.0,7948.0,27923.0,421.0,,27848.0
13496.0,,22339.0,329.0,16.0,20456.0
5739.0,2620.0,8049.0,292.0,7.0,8553.0
13372.0,,27184.0,380.0,16.0,24541.0
13363.0,5548.0,29173.0,452.0,16.0,22138.0
,6965.0,25550.0,433.0,17.0,24058.0
12183.0,3575.0,20812.0,330.0,15.0,17374.0
12785.0,7697.0,24681.0,411.0,15.0,22262.0
14801.0,5954.0,26555.0,471.0,18.0,23561.0
17212.0,,25394.0,306.0,21.0,29023.0
13478.0,5899.0,21621.0,405.0,16.0,21463.0
12952.0,6620.0,22161.0,507.0,16.0,22976.0
15462.0,7995.0,28982.0,298.0,19.0,25719.0
5395.0,2184.0,9727.0,492.0,6.0,9093.0
17385.0,9722.0,32391.0,530.0,21.0,31034.0
14997.0,5610.0,20134.0,382.0,18.0,23180.0
15198.0,8022.0,30390.0,373.0,18.0,26100.0
19804.0,8139.0,35667.0,483.0,24.0,32035.0
5236.0,2539.0,13434.0,,6.0,9067.0
5131.0,2072.0,8639.0,212.0,6.0,7564.0
16369.0,7448.0,31053.0,392.0,20.0,26029.0
14964.0,5126.0,39637.0,438.0,18.0,22448.0
15851.0,7525.0,29455.0,459.0,19.0,26695.0
12689.0,5766.0,22583.0,330.0,15.0,20269.0
18322.0,7255.0,27555.0,378.0,22.0,27444.0
19663.0,8740.0,44409.0,478.0,24.0,32510.0
,8072.0,25298.0,,21.0,28647.0
13696.0,5319.0,26407.0,278.0,17.0,21728.0
4462.0,1950.0,7397.0,499.0,5.0,8760.0
18846.0,6586.0,32853.0,383.0,23.0,27657.0
21109.0,14450.0,28978.0,487.0,26.0,39907.0
18223.0,,40144.0,288.0,22.0,32118.0
10602.0,5060.0,18200.0,390.0,13.0,17718.0
18369.0,10419.0,26368.0,441.0,22.0,
19303.0,4866.0,,393.0,24.0,26344.0
22794.0,4559.0,37582.0,305.0,28.0,29027.0
10619.0,4355.0,20181.0,209.0,13.0,16865.0
13868.0,4329.0,28462.0,522.0,17.0,21758.0
18736.0,7988.0,36390.0,420.0,23.0,30563.0
15287.0,7194.0,17443.0,493.0,19.0,25453.0
9413.0,5102.0,18908.0,474.0,11.0,17223.0
,5740.0,30216.0,448.0,21.0,25490.0
17893.0,8767.0,30442.0,374.0,22.0,28986.0
15440.0,6970.0,27286.0,439.0,19.0,24904.0
16098.0,7803.0,21201.0,515.0,20.0,26455.0
13706.0,5455.0,25462.0,407.0,17.0,22003.0
22391.0,13173.0,31139.0,552.0,27.0,40186.0
10497.0,4615.0,17994.0,280.0,13.0,17353.0
12063.0,7569.0,22280.0,271.0,,22759.0
15055.0,5585.0,31950.0,479.0,18.0,23682.0
19395.0,10168.0,30142.0,335.0,24.0,32156.0
7513.0,3336.0,16795.0,563.0,9.0,13450.0
8449.0,3525.0,17607.0,507.0,10.0,
4811.0,2469.0,8041.0,527.0,6.0,9725.0
15163.0,6370.0,22251.0,471.0,18.0,23996.0
9408.0,1882.0,12860.0,326.0,11.0,
13077.0,2615.0,24605.0,267.0,16.0,
18307.0,10568.0,28903.0,520.0,22.0,32231.0
11792.0,,25469.0,280.0,14.0,21597.0
16156.0,10320.0,,527.0,20.0,29520.0
13503.0,6053.0,20657.0,454.0,16.0,22283.0
18361.0,5889.0,34336.0,,,26884.0
17376.0,7090.0,27700.0,435.0,21.0,27671.0
11540.0,5206.0,20802.0,437.0,14.0,18578.0
14157.0,4945.0,29670.0,,17.0,20884.0
20219.0,12432.0,37105.0,514.0,25.0,37387.0
16967.0,11435.0,31156.0,511.0,21.0,32308.0
8015.0,3990.0,14921.0,412.0,10.0,14140.0
18278.0,8205.0,23617.0,352.0,22.0,28644.0
9577.0,3069.0,18364.0,504.0,11.0,15411.0
22063.0,13340.0,40771.0,238.0,27.0,39307.0
20120.0,9208.0,41607.0,436.0,,33165.0
16449.0,6927.0,32599.0,459.0,20.0,25939.0
15786.0,7863.0,27459.0,334.0,19.0,26648.0
13955.0,5462.0,29441.0,478.0,17.0,21864.0
18393.0,8547.0,31492.0,398.0,22.0,29689.0
13146.0,4019.0,24638.0,356.0,16.0,18593.0
16178.0,9039.0,,477.0,20.0,28540.0
19360.0,,37529.0,313.0,24.0,31463.0
12191.0,6899.0,20567.0,470.0,15.0,22101.0
11919.0,5124.0,27345.0,241.0,14.0,19026.0
9028.0,3940.0,21715.0,423.0,11.0,15482.0
9678.0,3182.0,19957.0,404.0,12.0,15028.0
5858.0,3081.0,13253.0,,7.0,10876.0
18649.0,6759.0,24957.0,431.0,23.0,27985.0
24045.0,9650.0,33027.0,394.0,30.0,36133.0
22127.0,,37693.0,484.0,27.0,35796.0
6870.0,3175.0,12450.0,,8.0,11231.0
18624.0,5203.0,32416.0,436.0,23.0,26683.0
22111.0,9439.0,28906.0,423.0,,33931.0
12716.0,6733.0,27282.0,362.0,15.0,22864.0
15507.0,6392.0,37935.0,376.0,19.0,23808.0
4961.0,2121.0,10835.0,420.0,6.0,9768.0
16334.0,7615.0,34720.0,386.0,20.0,26314.0
9682.0,4235.0,18085.0,,12.0,15807.0
15998.0,5551.0,24751.0,407.0,,24049.0
7194.0,3211.0,13106.0,430.0,,12743.0
17714.0,9732.0,43075.0,288.0,22.0,30937.0
20123.0,6940.0,34096.0,475.0,25.0,30516.0
11084.0,4573.0,,354.0,13.0,17307.0
9315.0,2905.0,19862.0,317.0,11.0,13833.0
4220.0,2296.0,9082.0,532.0,5.0,8551.0
13668.0,6024.0,21126.0,456.0,17.0,22025.0
12092.0,4413.0,20817.0,478.0,15.0,17987.0
7245.0,3327.0,11950.0,,9.0,12587.0
,5691.0,31438.0,393.0,21.0,25480.0
12750.0,4420.0,27172.0,378.0,15.0,20110.0
9621.0,2925.0,14998.0,462.0,12.0,
12227.0,4198.0,26006.0,491.0,15.0,18794.0
20357.0,11924.0,37263.0,395.0,25.0,36778.0
18015.0,6786.0,44998.0,566.0,22.0,28890.0
14350.0,7126.0,27202.0,384.0,,24594.0
18096.0,6630.0,32046.0,288.0,22.0,27376.0
9195.0,4836.0,18137.0,262.0,,16222.0
15162.0,,25758.0,265.0,18.0,23320.0
15737.0,7143.0,19850.0,367.0,19.0,25254.0
,5760.0,21859.0,381.0,15.0,20329.0
17177.0,11728.0,29598.0,,21.0,33117.0
11098.0,5694.0,14675.0,398.0,13.0,18724.0
17549.0,6857.0,31204.0,467.0,21.0,27350.0
17759.0,9208.0,20954.0,404.0,22.0,29917.0
3000.0,1991.0,5087.0,401.0,5.0,6237.0
20952.0,6014.0,39244.0,354.0,26.0,29361.0
3000.0,1097.0,5487.0,514.0,5.0,6170.0
11920.0,5082.0,19986.0,277.0,14.0,18663.0
20127.0,8218.0,35712.0,424.0,25.0,32020.0
13414.0,5590.0,20989.0,385.0,16.0,20813.0
7669.0,2451.0,13829.0,463.0,9.0,
9531.0,5627.0,17322.0,398.0,11.0,18565.0
20135.0,6196.0,30804.0,401.0,25.0,28034.0
5392.0,2319.0,10140.0,379.0,6.0,9385.0
20645.0,11449.0,38780.0,,25.0,37219.0
14724.0,6582.0,25770.0,400.0,,23985.0
9038.0,3182.0,22833.0,,11.0,15660.0
12084.0,3808.0,21242.0,422.0,15.0,18399.0
9914.0,4233.0,17014.0,402.0,12.0,16295.0
19331.0,7236.0,32346.0,388.0,24.0,29278.0
18662.0,8781.0,28156.0,445.0,23.0,29477.0
6404.0,1984.0,12845.0,353.0,8.0,9847.0
12982.0,6897.0,20695.0,412.0,16.0,22667.0
10684.0,4931.0,17411.0,401.0,13.0,17982.0
21468.0,10068.0,35175.0,426.0,26.0,36192.0
8250.0,4901.0,12412.0,,10.0,15551.0
23021.0,9352.0,29344.0,432.0,28.0,35580.0
14834.0,5598.0,24640.0,408.0,18.0,23466.0
9190.0,3632.0,18950.0,526.0,11.0,15644.0
11614.0,5003.0,21591.0,434.0,14.0,
10992.0,4846.0,,608.0,13.0,19000.0
8627.0,3165.0,17472.0,404.0,10.0,13673.0
15474.0,3833.0,30286.0,477.0,19.0,22073.0
8860.0,3490.0,20953.0,342.0,11.0,14371.0
4098.0,1992.0,7257.0,512.0,5.0,8390.0
13102.0,6074.0,23831.0,344.0,16.0,21119.0
5986.0,3412.0,,,7.0,11542.0
11239.0,7255.0,25436.0,379.0,14.0,22286.0
10454.0,5498.0,18826.0,436.0,13.0,18405.0
,6261.0,17089.0,381.0,13.0,20273.0
25005.0,13169.0,49417.0,337.0,31.0,42491.0
15282.0,,23765.0,378.0,19.0,27817.0
16227.0,10305.0,31805.0,523.0,20.0,30589.0
6118.0,3335.0,11772.0,437.0,7.0,11393.0
11730.0,6107.0,20448.0,297.0,14.0,19089.0
,6904.0,31667.0,488.0,20.0,26641.0
9877.0,4404.0,13371.0,329.0,12.0,17165.0
19540.0,8133.0,36128.0,459.0,24.0,31251.0
,4602.0,14928.0,444.0,11.0,16180.0
13568.0,5128.0,,449.0,16.0,21746.0
12070.0,5201.0,22290.0,548.0,15.0,20742.0
15822.0,3393.0,25648.0,334.0,19.0,20955.0
11798.0,7342.0,16357.0,449.0,14.0,22006.0
13646.0,5840.0,29906.0,501.0,17.0,21844.0
13819.0,6848.0,23424.0,349.0,17.0,22947.0
11328.0,6749.0,,340.0,14.0,20664.0
17425.0,8365.0,33124.0,377.0,21.0,29381.0
16192.0,9625.0,32302.0,426.0,,29883.0
14557.0,,28971.0,287.0,18.0,20673.0
12848.0,8862.0,23202.0,444.0,16.0,24270.0
18983.0,10606.0,35075.0,287.0,23.0,33179.0
13821.0,6509.0,25840.0,503.0,17.0,23018.0
13467.0,7979.0,25599.0,441.0,16.0,25065.0
15523.0,5171.0,29921.0,553.0,19.0,22897.0
23483.0,9890.0,49980.0,454.0,29.0,37392.0
8298.0,4933.0,15077.0,376.0,10.0,15451.0
18849.0,4963.0,29310.0,336.0,23.0,26094.0
,2801.0,9722.0,419.0,6.0,9689.0
16086.0,8095.0,32593.0,398.0,20.0,26431.0
22875.0,14799.0,28915.0,495.0,28.0,41922.0
17443.0,5088.0,22079.0,326.0,21.0,24569.0
15853.0,9686.0,32903.0,562.0,19.0,30105.0
12198.0,4807.0,27519.0,502.0,,19748.0
15155.0,6142.0,21527.0,384.0,18.0,23986.0
13740.0,4504.0,25146.0,544.0,17.0,21242.0
11070.0,3777.0,18599.0,337.0,13.0,17359.0
13551.0,6645.0,23331.0,416.0,16.0,22877.0
15992.0,5418.0,30251.0,298.0,19.0,22815.0
11164.0,5850.0,15765.0,548.0,13.0,
10969.0,4209.0,16100.0,268.0,13.0,16836.0
8199.0,2695.0,14017.0,285.0,10.0,12627.0
16954.0,6734.0,29777.0,349.0,21.0,25530.0
17727.0,,25920.0,506.0,22.0,29340.0
16158.0,6823.0,32913.0,476.0,20.0,26639.0
,8989.0,33203.0,410.0,24.0,31948.0
15439.0,8023.0,25837.0,482.0,19.0,26486.0
16960.0,9468.0,31966.0,391.0,21.0,30769.0
16519.0,6921.0,29096.0,434.0,20.0,25794.0
14542.0,5025.0,29830.0,532.0,18.0,23183.0
12346.0,5650.0,18765.0,380.0,15.0,20781.0
26071.0,12959.0,35998.0,339.0,32.0,42358.0
12740.0,3872.0,21748.0,438.0,15.0,18797.0
11671.0,4212.0,21218.0,459.0,14.0,18259.0
17170.0,6492.0,24515.0,409.0,21.0,26206.0
16259.0,,22498.0,480.0,20.0,25676.0
7976.0,2982.0,14793.0,384.0,,12614.0
20613.0,10733.0,,410.0,,34606.0
14529.0,4206.0,19821.0,430.0,18.0,20603.0
9445.0,2758.0,19737.0,423.0,11.0,14131.0
20944.0,8725.0,33729.0,,26.0,31993.0
18128.0,7839.0,38884.0,430.0,22.0,29444.0
8677.0,2643.0,15693.0,376.0,10.0,12829.0
23886.0,9299.0,45107.0,442.0,29.0,35885.0
18294.0,7499.0,31768.0,481.0,22.0,28758.0
14949.0,6139.0,15001.0,462.0,18.0,23126.0
22951.0,,33485.0,458.0,28.0,37712.0
15796.0,,27838.0,280.0,19.0,23836.0
14860.0,8883.0,28373.0,,18.0,26747.0
11698.0,5835.0,14776.0,502.0,14.0,20747.0
17909.0,6614.0,31949.0,435.0,22.0,27083.0
17383.0,7987.0,25437.0,398.0,21.0,
15073.0,6970.0,28193.0,456.0,18.0,25931.0
11050.0,6315.0,19826.0,554.0,13.0,20551.0
15650.0,6103.0,31660.0,513.0,19.0,25097.0
14651.0,7717.0,31061.0,,18.0,25587.0
8333.0,3785.0,16146.0,329.0,10.0,14379.0
7641.0,4578.0,15726.0,339.0,9.0,
17826.0,10323.0,30213.0,209.0,22.0,30092.0
3000.0,1409.0,7941.0,451.0,5.0,
16027.0,6792.0,,489.0,20.0,24998.0
12610.0,6313.0,20701.0,495.0,15.0,21801.0
21541.0,9305.0,44599.0,454.0,26.0,34207.0
,7746.0,,388.0,15.0,23546.0
18297.0,8377.0,35611.0,355.0,22.0,29828.0
13015.0,5329.0,26065.0,334.0,16.0,20110.0
15569.0,6290.0,18292.0,387.0,19.0,23769.0
,6141.0,42540.0,322.0,,28048.0
12687.0,6415.0,,540.0,15.0,22715.0
19983.0,7354.0,43438.0,296.0,24.0,
10032.0,5616.0,11937.0,,12.0,17208.0
16473.0,5283.0,30919.0,245.0,20.0,24822.0
19613.0,9076.0,31988.0,,24.0,31888.0
18300.0,10340.0,36081.0,400.0,22.0,32367.0
24582.0,5771.0,46586.0,371.0,30.0,32724.0
11183.0,7289.0,21357.0,325.0,13.0,21223.0
,3302.0,12013.0,400.0,10.0,14115.0
10028.0,4654.0,17880.0,356.0,12.0,16941.0
18302.0,9282.0,31955.0,389.0,22.0,31348.0
17490.0,9140.0,34080.0,557.0,21.0,30517.0
15511.0,7405.0,32524.0,414.0,19.0,25581.0
9385.0,5159.0,17317.0,443.0,11.0,16710.0
18834.0,9453.0,26691.0,363.0,23.0,30619.0
8876.0,5557.0,16264.0,337.0,11.0,16812.0
20795.0,10444.0,53720.0,398.0,,36240.0
29287.0,18933.0,67179.0,600.0,36.0,55039.0
16832.0,9091.0,15278.0,377.0,21.0,28220.0
17916.0,4827.0,32588.0,429.0,22.0,24878.0
12536.0,8914.0,26070.0,334.0,15.0,24762.0
5949.0,2335.0,10383.0,200.0,7.0,8797.0
11986.0,7187.0,19921.0,337.0,14.0,21131.0
9536.0,4317.0,16400.0,590.0,11.0,17023.0
7765.0,,15263.0,448.0,9.0,14317.0
23612.0,9000.0,34366.0,531.0,29.0,35794.0
16364.0,8388.0,35291.0,372.0,20.0,27990.0
16898.0,7176.0,30133.0,211.0,21.0,26744.0
13455.0,8179.0,20445.0,311.0,16.0,24283.0
14136.0,6981.0,30212.0,432.0,17.0,23874.0
19823.0,,26492.0,419.0,,33479.0
14838.0,3466.0,24237.0,399.0,18.0,20186.0
17653.0,7793.0,28749.0,358.0,22.0,28341.0
14020.0,6885.0,34253.0,475.0,17.0,24340.0
13289.0,6277.0,21190.0,360.0,16.0,21890.0
7965.0,4350.0,9188.0,425.0,9.0,14325.0
5111.0,2113.0,8308.0,416.0,6.0,8900.0
13692.0,6228.0,26517.0,371.0,17.0,22184.0
15282.0,8682.0,31103.0,329.0,19.0,27650.0
8569.0,1904.0,21277.0,366.0,10.0,12117.0
14828.0,7546.0,32948.0,550.0,18.0,26122.0
15269.0,6361.0,28345.0,489.0,19.0,
4220.0,1514.0,6467.0,482.0,5.0,7375.0
10424.0,5042.0,23843.0,337.0,13.0,17346.0
17036.0,9757.0,,285.0,21.0,29266.0
16935.0,,27140.0,488.0,21.0,30950.0
9232.0,4030.0,15462.0,472.0,11.0,15679.0
15792.0,8489.0,22493.0,411.0,19.0,27751.0
20112.0,10796.0,33396.0,370.0,25.0,34765.0
18885.0,8333.0,32673.0,283.0,23.0,30431.0
14524.0,5529.0,,469.0,18.0,22841.0
12660.0,4893.0,21314.0,495.0,15.0,20919.0
11853.0,6327.0,16829.0,346.0,14.0,20842.0
17339.0,7730.0,22868.0,339.0,21.0,27482.0
15976.0,5518.0,29760.0,499.0,19.0,24497.0
18147.0,5109.0,,349.0,22.0,25533.0
15659.0,8349.0,25583.0,542.0,19.0,27425.0
19094.0,7548.0,31691.0,391.0,23.0,29439.0
15473.0,,29655.0,369.0,19.0,26055.0
18923.0,10862.0,41956.0,404.0,23.0,34704.0
19354.0,6176.0,,369.0,24.0,27330.0
10977.0,4890.0,20052.0,490.0,13.0,19052.0
5959.0,2580.0,12440.0,471.0,7.0,10450.0
22717.0,11086.0,35602.0,487.0,28.0,38184.0
16283.0,9345.0,29234.0,415.0,20.0,28808.0
6428.0,2038.0,11496.0,363.0,8.0,10262.0
11431.0,5795.0,16079.0,399.0,14.0,19444.0
18859.0,10432.0,34900.0,366.0,23.0,31930.0
13602.0,5867.0,24612.0,517.0,17.0,23274.0
12440.0,5427.0,,480.0,15.0,20200.0
,10823.0,31773.0,393.0,27.0,36140.0
9764.0,4730.0,17604.0,326.0,12.0,16035.0
11009.0,5595.0,24380.0,523.0,13.0,19003.0
16057.0,8127.0,38910.0,411.0,20.0,27679.0
16952.0,5964.0,37024.0,390.0,21.0,25557.0
17482.0,9598.0,25294.0,,21.0,29923.0
19556.0,11082.0,37847.0,359.0,24.0,34331.0
15993.0,7494.0,26469.0,374.0,,
17447.0,5244.0,32890.0,382.0,21.0,25267.0
13704.0,6010.0,21492.0,295.0,,21780.0
15313.0,,19693.0,425.0,19.0,23809.0
15538.0,5214.0,26362.0,339.0,19.0,22694.0
16075.0,6655.0,32421.0,354.0,20.0,25772.0
18863.0,5830.0,35583.0,344.0,23.0,26710.0
17776.0,9079.0,34145.0,353.0,22.0,30355.0
15221.0,7102.0,28386.0,333.0,19.0,25236.0
10954.0,3127.0,21047.0,420.0,,15674.0
15338.0,7441.0,30046.0,388.0,19.0,25773.0
14860.0,6603.0,25523.0,404.0,18.0,24558.0
15966.0,8009.0,,588.0,19.0,27144.0
26033.0,10695.0,60473.0,388.0,,40987.0
12381.0,4579.0,22814.0,448.0,,19999.0
17111.0,6381.0,31019.0,457.0,21.0,25972.0
20342.0,8059.0,37244.0,395.0,25.0,31756.0
15490.0,7000.0,26869.0,422.0,19.0,24790.0
26689.0,12405.0,44555.0,402.0,,42919.0
13110.0,5649.0,24418.0,416.0,16.0,21591.0
16620.0,6776.0,27395.0,353.0,20.0,24716.0
11006.0,4566.0,19330.0,360.0,13.0,17425.0
13242.0,9280.0,20696.0,401.0,16.0,25828.0
16245.0,6058.0,29767.0,242.0,20.0,24618.0
19232.0,7581.0,,520.0,24.0,30083.0
16595.0,12934.0,28817.0,573.0,20.0,33464.0
21296.0,10480.0,25501.0,414.0,26.0,35092.0
14525.0,4532.0,28718.0,453.0,18.0,21505.0
13339.0,7127.0,24491.0,486.0,16.0,23834.0
28520.0,10239.0,42838.0,294.0,35.0,41868.0
16971.0,9180.0,34485.0,474.0,21.0,29633.0
,4891.0,15741.0,366.0,14.0,18832.0
11529.0,4681.0,24367.0,583.0,14.0,18944.0
10287.0,6284.0,18339.0,385.0,12.0,19706.0
19683.0,9972.0,22032.0,473.0,24.0,33341.0
,7212.0,24426.0,386.0,16.0,
15637.0,7717.0,26241.0,576.0,19.0,26662.0
14682.0,5955.0,23976.0,359.0,18.0,24269.0
18657.0,9536.0,29454.0,493.0,23.0,31724.0
10766.0,6147.0,18968.0,450.0,13.0,19745.0
9622.0,4460.0,15919.0,432.0,12.0,16333.0
16121.0,10159.0,20039.0,418.0,20.0,28792.0
,9633.0,39280.0,347.0,22.0,31856.0
16663.0,7851.0,28771.0,200.0,20.0,26570.0
10953.0,5204.0,17310.0,486.0,13.0,19146.0
18387.0,8527.0,26873.0,361.0,22.0,30227.0
11281.0,,22914.0,494.0,14.0,17758.0
12392.0,5465.0,17479.0,428.0,15.0,19823.0
10280.0,4853.0,18918.0,496.0,12.0,17580.0
21506.0,8783.0,34945.0,464.0,26.0,32216.0
18167.0,8789.0,29837.0,203.0,,29379.0
18025.0,8150.0,26477.0,449.0,22.0,29515.0
